"","loyalty_number","country","province","city","postal_code","gender","education","salary","marital_status","loyalty_card","clv","enrollment_type","enrollment_year","enrollment_month","cancellation_year","cancellation_month"
"15784",594681,"Canada","Ontario","Toronto","M2M7K8","Female","Bachelor",81385,"Married","Star",11599.5,"Standard",2013,1,2017,5
"15785",148381,"Canada","Newfoundland","St. John's","A1C6H9","Female","Bachelor",52213,"Married","Star",11618.56,"Standard",2012,10,0,0
"15786",372169,"Canada","British Columbia","Vancouver","V5R1W3","Male","Bachelor",89185,"Married","Star",11619.92,"Standard",2013,3,2013,4
"15787",297382,"Canada","Quebec","Hull","J8Y3Z5","Female","College",0,"Married","Star",11631.88,"Standard",2015,9,0,0
"15788",106589,"Canada","British Columbia","Vancouver","V5R1W3","Male","High School or Below",71630,"Married","Star",11638.9,"Standard",2013,8,2013,9
"15789",145193,"Canada","Quebec","Tremblant","H5Y2S9","Male","High School or Below",71630,"Married","Star",11638.9,"Standard",2018,9,0,0
"15790",194737,"Canada","Ontario","Ottawa","K1F2R2","Female","High School or Below",71630,"Married","Star",11638.9,"Standard",2017,10,0,0
"15791",272097,"Canada","New Brunswick","Fredericton","E3B2H2","Female","High School or Below",71630,"Married","Star",11638.9,"Standard",2016,3,0,0
"15792",679623,"Canada","British Columbia","Vancouver","V6E3Z3","Female","Doctor",171650,"Married","Star",11658.6,"Standard",2015,11,0,0
"15793",416973,"Canada","Quebec","Montreal","H4G3T4","Male","College",0,"Single","Star",11700.64,"Standard",2016,11,0,0
"15794",935274,"Canada","New Brunswick","Fredericton","E3B2H2","Female","College",0,"Single","Star",11700.64,"Standard",2012,10,0,0
"15795",630034,"Canada","British Columbia","Vancouver","V6E3D9","Female","College",0,"Divorced","Star",11702.35,"Standard",2017,8,0,0
"15796",407233,"Canada","Quebec","Hull","J8Y3Z5","Female","Bachelor",85985,"Married","Star",11718.42,"Standard",2018,11,0,0
"15797",207500,"Canada","Quebec","Montreal","H2T9K8","Female","Bachelor",61589,"Married","Star",11726.19,"Standard",2016,4,0,0
"15798",494213,"Canada","Ontario","Toronto","M1R4K3","Male","Doctor",298661,"Married","Star",11727.78,"Standard",2017,1,0,0
"15799",893120,"Canada","New Brunswick","Fredericton","E3B2H2","Female","Bachelor",74830,"Married","Star",11747.65,"Standard",2018,5,0,0
"15800",732863,"Canada","Ontario","Toronto","P1J8T7","Male","Bachelor",69232,"Married","Star",11772.79,"Standard",2015,1,0,0
"15801",326603,"Canada","Ontario","Ottawa","K1F2R2","Female","Bachelor",74993,"Married","Star",11776,"Standard",2015,8,0,0
"15802",541037,"Canada","Quebec","Montreal","H2T9K8","Female","Bachelor",65857,"Married","Star",12244.9,"2018 Promotion",2018,3,0,0
"15803",232924,"Canada","Yukon","Whitehorse","Y2K6R0","Male","Master",118863,"Divorced","Star",11790.5,"Standard",2012,11,0,0
"15804",674781,"Canada","Quebec","Montreal","H2Y4R4","Male","Master",118863,"Divorced","Star",11790.5,"Standard",2017,4,0,0
"15805",325593,"Canada","Quebec","Quebec City","G1B3L5","Female","College",0,"Single","Star",12556.95,"2018 Promotion",2018,3,0,0
"15806",883968,"Canada","Ontario","Kingston","M9K2P4","Male","Master",118863,"Divorced","Star",11790.5,"Standard",2012,11,0,0
"15807",277594,"Canada","British Columbia","Dawson Creek","U5I4F1","Female","Bachelor",98839,"Single","Star",11797.99,"Standard",2016,2,0,0
"15808",811802,"Canada","Ontario","Toronto","M2Z4K1","Male","Bachelor",98839,"Single","Star",11797.99,"Standard",2015,5,0,0
"15809",739617,"Canada","Ontario","Toronto","P5S6R4","Male","College",0,"Single","Star",11814.48,"Standard",2018,1,0,0
"15810",449843,"Canada","Quebec","Hull","J8Y3Z5","Female","Bachelor",61911,"Married","Star",11814.53,"Standard",2015,3,0,0
"15811",559726,"Canada","Ontario","London","M5B3E4","Female","College",0,"Single","Star",11828.61,"Standard",2014,3,0,0
"15812",935328,"Canada","British Columbia","Victoria","V106T5","Female","Bachelor",99909,"Married","Star",11830.95,"Standard",2015,4,0,0
"15813",518305,"Canada","Ontario","Toronto","M1R4K3","Male","Doctor",129866,"Married","Star",11833.77,"Standard",2014,10,0,0
"15814",135381,"Canada","New Brunswick","Moncton","E1A2A7","Male","College",0,"Single","Star",11855.14,"Standard",2015,3,0,0
"15815",999460,"Canada","British Columbia","Vancouver","V6E3D9","Female","College",0,"Married","Star",11875.9,"Standard",2016,7,2016,9
"15816",281449,"Canada","British Columbia","Kelowna","V092E9","Female","College",0,"Single","Star",11880.97,"Standard",2016,6,0,0
"15817",751779,"Canada","Quebec","Hull","J8Y3Z5","Male","College",0,"Married","Star",11885.97,"Standard",2014,9,0,0
"15818",937956,"Canada","British Columbia","Vancouver","V1E4R6","Female","Bachelor",103037,"Divorced","Star",11900.54,"Standard",2015,4,0,0
"15819",813455,"Canada","Quebec","Montreal","H2T2J6","Female","Bachelor",48264,"Married","Star",13989.85,"2018 Promotion",2018,4,0,0
"15820",976700,"Canada","British Columbia","Vancouver","V6E3D9","Female","Bachelor",52406,"Single","Star",11925.72,"Standard",2015,11,0,0
"15821",838771,"Canada","Nova Scotia","Halifax","B3C2M8","Male","Bachelor",84291,"Married","Star",11955.4,"Standard",2014,8,0,0
"15822",408047,"Canada","Quebec","Hull","J8Y3Z5","Male","Bachelor",70277,"Single","Star",11960.48,"Standard",2013,8,0,0
"15823",397065,"Canada","Ontario","Toronto","M8Y4K8","Male","Master",106899,"Married","Star",11981.98,"Standard",2017,6,0,0
"15824",876232,"Canada","British Columbia","Whistler","V6T1Y8","Female","High School or Below",72796,"Married","Star",12022.39,"Standard",2014,2,0,0
"15825",597313,"Canada","Nova Scotia","Halifax","B3J9S2","Female","High School or Below",79097,"Married","Star",12023.75,"Standard",2013,10,0,0
"15826",180231,"Canada","Ontario","Toronto","M2Z4K1","Female","Bachelor",64417,"Single","Star",12036.62,"Standard",2018,9,0,0
"15827",541435,"Canada","Nova Scotia","Halifax","B3C2M8","Female","Bachelor",64417,"Single","Star",12036.62,"Standard",2018,11,0,0
"15828",616342,"Canada","Ontario","Toronto","P1J8T7","Female","Bachelor",64417,"Single","Star",12036.62,"Standard",2014,5,0,0
"15829",920162,"Canada","New Brunswick","Fredericton","E3B2H2","Male","Bachelor",72742,"Married","Star",12045.67,"Standard",2013,5,0,0
"15830",856502,"Canada","British Columbia","Vancouver","V6E3D9","Female","Bachelor",63609,"Married","Star",12047.78,"Standard",2014,1,0,0
"15831",178864,"Canada","Alberta","Calgary","T3E2V9","Female","College",0,"Single","Star",12101.21,"Standard",2013,11,0,0
"15832",669493,"Canada","Ontario","Kingston","M9K2P4","Male","Bachelor",46904,"Married","Star",12128.37,"Standard",2018,11,0,0
"15833",445137,"Canada","Ontario","Toronto","P1J8T7","Male","Bachelor",53443,"Married","Star",12128.45,"Standard",2013,7,0,0
"15834",318285,"Canada","British Columbia","Vancouver","V5R1W3","Female","Bachelor",73945,"Single","Star",12157.33,"Standard",2017,11,0,0
"15835",765924,"Canada","Ontario","Ottawa","K1F2R2","Male","Bachelor",73945,"Single","Star",12157.33,"Standard",2013,6,0,0
"15836",812513,"Canada","Ontario","Toronto","M2M7K8","Female","Bachelor",73945,"Single","Star",12157.33,"Standard",2012,7,0,0
"15837",841916,"Canada","Quebec","Montreal","H2Y4R4","Female","Bachelor",73945,"Single","Star",12157.33,"Standard",2014,5,0,0
"15838",971608,"Canada","Manitoba","Winnipeg","R2C0M5","Male","Bachelor",73945,"Single","Star",12157.33,"Standard",2016,8,2017,4
"15839",141456,"Canada","Ontario","Toronto","M2M7K8","Female","Master",85959,"Divorced","Star",12168.74,"Standard",2018,1,0,0
"15840",369646,"Canada","Alberta","Peace River","T9O2W2","Female","Master",85959,"Divorced","Star",12168.74,"Standard",2017,4,0,0
"15841",377968,"Canada","Quebec","Montreal","H2T2J6","Female","Master",85959,"Divorced","Star",12168.74,"Standard",2014,5,0,0
"15842",432579,"Canada","Quebec","Quebec City","G1B3L5","Female","Master",85959,"Divorced","Star",12168.74,"Standard",2018,10,0,0
"15843",634181,"Canada","British Columbia","Victoria","V106T5","Female","Master",85959,"Divorced","Star",12168.74,"Standard",2015,7,0,0
"15844",863516,"Canada","Quebec","Hull","J8Y3Z5","Male","Master",85959,"Divorced","Star",12168.74,"Standard",2014,11,0,0
"15845",154889,"Canada","Ontario","Ottawa","K1F2R2","Female","College",0,"Single","Star",12176.01,"Standard",2016,11,2017,7
"15846",496191,"Canada","Newfoundland","St. John's","A1C6H9","Female","Bachelor",76018,"Married","Star",12200.79,"Standard",2014,6,0,0
"15847",788997,"Canada","Ontario","Toronto","P1J8T7","Male","Bachelor",57615,"Married","Star",12232.78,"Standard",2014,12,0,0
"15848",365761,"Canada","Quebec","Montreal","H2T2J6","Female","College",0,"Single","Star",12234.36,"Standard",2016,4,0,0
"15849",641160,"Canada","British Columbia","Victoria","V106T5","Male","College",0,"Single","Star",12234.36,"Standard",2013,9,0,0
"15850",216095,"Canada","Quebec","Montreal","H2Y2W2","Male","Bachelor",64064,"Divorced","Star",15865.17,"2018 Promotion",2018,3,0,0
"15851",678616,"Canada","Ontario","Toronto","M1R4K3","Male","College",0,"Married","Star",12252.6,"Standard",2014,5,0,0
"15852",380795,"Canada","Ontario","Toronto","M2M6J7","Female","Bachelor",70056,"Single","Star",12275.34,"Standard",2012,6,0,0
"15853",156948,"Canada","Ontario","Toronto","P5S6R4","Female","Bachelor",96550,"Married","Star",12280.77,"Standard",2016,12,0,0
"15854",370300,"Canada","Alberta","Edmonton","T9G1W3","Female","Bachelor",96550,"Married","Star",12280.77,"Standard",2013,1,0,0
"15855",772834,"Canada","Quebec","Montreal","H2T9K8","Male","Bachelor",96550,"Married","Star",12280.77,"Standard",2013,8,0,0
"15856",346295,"Canada","Quebec","Montreal","H2T2J6","Male","Bachelor",58490,"Married","Star",12282.84,"Standard",2017,12,0,0
"15857",633787,"Canada","British Columbia","Victoria","V106T5","Male","Bachelor",58490,"Married","Star",12282.84,"Standard",2017,3,0,0
"15858",264365,"Canada","Quebec","Hull","J8Y3Z5","Female","Bachelor",72294,"Married","Star",12296.5,"Standard",2017,12,0,0
"15859",211030,"Canada","Saskatchewan","Regina","S6J3G0","Female","High School or Below",54033,"Single","Star",12298.69,"Standard",2017,10,0,0
"15860",244595,"Canada","Ontario","Toronto","M2P4F6","Male","High School or Below",54033,"Single","Star",12298.69,"Standard",2018,11,0,0
"15861",431034,"Canada","Quebec","Montreal","H2T2J6","Female","High School or Below",54033,"Single","Star",12298.69,"Standard",2013,3,0,0
"15862",505988,"Canada","Ontario","Thunder Bay","K8T5M5","Male","High School or Below",54033,"Single","Star",12298.69,"Standard",2018,11,0,0
"15863",766733,"Canada","British Columbia","Dawson Creek","U5I4F1","Male","High School or Below",54033,"Single","Star",12298.69,"Standard",2017,1,0,0
"15864",945133,"Canada","British Columbia","Victoria","V106T5","Female","High School or Below",54033,"Single","Star",12298.69,"Standard",2012,5,0,0
"15865",517797,"Canada","British Columbia","Whistler","V6T1Y8","Female","College",0,"Single","Star",12313.16,"Standard",2017,12,0,0
"15866",997539,"Canada","Manitoba","Winnipeg","R2C0M5","Male","Bachelor",81973,"Married","Star",12315.09,"Standard",2016,12,0,0
"15867",671173,"Canada","Ontario","Toronto","P1L8X8","Male","College",0,"Single","Star",12324.27,"Standard",2016,3,0,0
"15868",462253,"Canada","Quebec","Montreal","H2T9K8","Male","Bachelor",94683,"Married","Star",12332.52,"Standard",2016,7,2017,3
"15869",729154,"Canada","Ontario","London","M5B3E4","Male","Bachelor",84961,"Single","Star",12341.83,"Standard",2015,9,0,0
"15870",546997,"Canada","Ontario","Toronto","M2Z4K1","Female","Bachelor",71941,"Married","Star",12350.06,"Standard",2017,11,0,0
"15871",393329,"Canada","Yukon","Whitehorse","Y2K6R0","Male","College",0,"Single","Star",12357.12,"Standard",2018,9,0,0
"15872",481931,"Canada","British Columbia","Vancouver","V6E3D9","Female","Bachelor",89306,"Married","Star",12375.02,"Standard",2016,4,0,0
"15873",707146,"Canada","Ontario","Toronto","P1W1K4","Female","Bachelor",89306,"Married","Star",12375.02,"Standard",2013,6,0,0
"15874",173834,"Canada","Quebec","Montreal","H3T8L4","Female","Bachelor",61093,"Married","Star",12379.57,"Standard",2018,6,0,0
"15875",503988,"Canada","Ontario","Toronto","P5S6R4","Male","High School or Below",48246,"Married","Star",12390.48,"Standard",2018,10,0,0
"15876",863884,"Canada","British Columbia","Vancouver","V6E3D9","Male","High School or Below",48246,"Married","Star",12390.48,"Standard",2017,1,0,0
"15877",140223,"Canada","Ontario","Toronto","M2M7K8","Female","High School or Below",51302,"Married","Star",12427.39,"Standard",2015,10,2016,6
"15878",833169,"Canada","Manitoba","Winnipeg","R2C0M5","Male","Bachelor",58653,"Single","Star",12472.12,"Standard",2013,2,2017,2
"15879",652034,"Canada","Yukon","Whitehorse","Y2K6R0","Male","College",0,"Single","Star",12476.65,"Standard",2013,5,0,0
"15880",601105,"Canada","Ontario","Thunder Bay","K8T5M5","Male","Bachelor",54798,"Married","Star",12487.58,"Standard",2012,9,0,0
"15881",502353,"Canada","Quebec","Tremblant","H5Y2S9","Female","College",0,"Single","Star",12495.74,"Standard",2018,5,0,0
"15882",696486,"Canada","Alberta","Edmonton","T3G6Y6","Male","College",0,"Married","Star",12500.84,"Standard",2013,8,0,0
"15883",562677,"Canada","Nova Scotia","Halifax","B3J9S2","Female","Bachelor",56600,"Married","Star",12504.49,"Standard",2013,11,0,0
"15884",612311,"Canada","Saskatchewan","Regina","S1J3C5","Female","Bachelor",56600,"Married","Star",12504.49,"Standard",2017,6,0,0
"15885",908248,"Canada","Prince Edward Island","Charlottetown","C1A6E8","Male","High School or Below",44469,"Married","Star",12516.92,"Standard",2015,4,2015,12
"15886",920792,"Canada","British Columbia","Whistler","V6T1Y8","Female","College",0,"Single","Star",12520.98,"Standard",2017,4,0,0
"15887",777861,"Canada","Quebec","Montreal","H2T9K8","Female","Bachelor",64353,"Married","Star",12522.54,"Standard",2018,8,0,0
"15888",283770,"Canada","British Columbia","Vancouver","V6E3D9","Female","Bachelor",55950,"Divorced","Star",12547.43,"Standard",2017,11,0,0
"15889",576947,"Canada","Quebec","Quebec City","G1B3L5","Female","Doctor",48742,"Married","Star",12552.65,"Standard",2014,3,0,0
"15890",138853,"Canada","Nova Scotia","Halifax","B3C2M8","Male","College",0,"Single","Star",12556.95,"Standard",2017,9,0,0
"15891",281108,"Canada","Quebec","Tremblant","H5Y2S9","Male","Bachelor",62247,"Married","Star",17569.16,"2018 Promotion",2018,2,0,0
"15892",861675,"Canada","Quebec","Montreal","H4G3T4","Male","College",0,"Married","Star",12564.07,"Standard",2018,6,0,0
"15893",634328,"Canada","Nova Scotia","Halifax","B3J9S2","Female","Bachelor",92652,"Married","Star",12584.01,"Standard",2018,5,0,0
"15894",553061,"Canada","Ontario","London","M5B3E4","Male","Bachelor",90023,"Married","Star",12625.28,"Standard",2016,9,0,0
"15895",689389,"Canada","Quebec","Montreal","H2Y4R4","Female","Bachelor",51041,"Married","Star",12655.53,"Standard",2016,3,0,0
"15896",558598,"Canada","British Columbia","Vancouver","V6E3D9","Female","Bachelor",78679,"Single","Star",12687.15,"Standard",2013,12,0,0
"15897",532832,"Canada","British Columbia","Dawson Creek","U5I4F1","Female","Bachelor",61262,"Married","Star",12692.67,"Standard",2018,11,0,0
"15898",727847,"Canada","Ontario","Toronto","M2Z4K1","Female","Bachelor",61262,"Married","Star",12692.67,"Standard",2012,9,0,0
"15899",156305,"Canada","Ontario","Toronto","M2P4F6","Male","Bachelor",61813,"Married","Star",12731.95,"Standard",2013,9,0,0
"15900",604630,"Canada","Ontario","Ottawa","K1F2R2","Male","Bachelor",61813,"Married","Star",12731.95,"Standard",2015,3,2015,11
"15901",237888,"Canada","Ontario","Toronto","M8Y4K8","Male","Bachelor",85364,"Married","Star",12741.85,"Standard",2017,5,0,0
"15902",260515,"Canada","British Columbia","Dawson Creek","U5I4F1","Male","Bachelor",85364,"Married","Star",12741.85,"Standard",2012,8,0,0
"15903",617348,"Canada","British Columbia","Vancouver","V6E3Z3","Female","Bachelor",85364,"Married","Star",12741.85,"Standard",2015,1,0,0
"15904",728021,"Canada","British Columbia","Vancouver","V6E3Z3","Male","Bachelor",85364,"Married","Star",12741.85,"Standard",2013,12,0,0
"15905",764513,"Canada","Quebec","Hull","J8Y3Z5","Female","Bachelor",85364,"Married","Star",12741.85,"Standard",2013,5,0,0
"15906",957764,"Canada","Quebec","Montreal","H2T2J6","Male","Bachelor",85364,"Married","Star",12741.85,"Standard",2014,8,0,0
"15907",358948,"Canada","British Columbia","Victoria","V106T5","Female","Bachelor",104777,"Divorced","Star",12743.35,"Standard",2015,3,2015,11
"15908",937788,"Canada","Quebec","Montreal","H2T2J6","Female","Bachelor",104777,"Divorced","Star",12743.35,"Standard",2015,5,0,0
"15909",704423,"Canada","Ontario","Sudbury","M5V1G5","Male","Bachelor",56226,"Single","Star",12751.28,"Standard",2014,2,0,0
"15910",952163,"Canada","Quebec","Quebec City","G1B3L5","Female","College",0,"Single","Star",12779.06,"Standard",2015,1,2016,2
"15911",100737,"Canada","British Columbia","Vancouver","V5R1W3","Female","College",0,"Single","Star",12786.67,"Standard",2017,4,0,0
"15912",881983,"Canada","Saskatchewan","Regina","S1J3C5","Male","Bachelor",52872,"Single","Star",12817.41,"Standard",2014,3,0,0
"15913",321954,"Canada","Alberta","Banff","T4V1D4","Female","Doctor",48210,"Married","Star",12819.1,"Standard",2015,7,0,0
"15914",379110,"Canada","Ontario","Toronto","P1W1K4","Female","College",0,"Single","Star",12827.43,"Standard",2016,10,0,0
"15915",270160,"Canada","British Columbia","Vancouver","V5R1W3","Male","College",0,"Married","Star",12836.01,"Standard",2018,1,0,0
"15916",330053,"Canada","Nova Scotia","Halifax","B3J9S2","Female","College",0,"Single","Star",12840.43,"Standard",2015,12,0,0
"15917",482882,"Canada","Saskatchewan","Regina","S6J3G0","Female","College",0,"Single","Star",12840.43,"Standard",2017,11,0,0
"15918",337857,"Canada","Quebec","Hull","J8Y3Z5","Female","Bachelor",100113,"Married","Star",12846.45,"Standard",2012,6,0,0
"15919",375115,"Canada","Ontario","Sudbury","M5V1G5","Female","College",0,"Single","Star",12851.42,"Standard",2018,12,0,0
"15920",102308,"Canada","Quebec","Montreal","H2T2J6","Male","College",0,"Single","Star",12866.89,"Standard",2018,11,0,0
"15921",676941,"Canada","Quebec","Montreal","H2Y4R4","Male","Bachelor",49886,"Married","Star",12880.75,"Standard",2014,1,0,0
"15922",835062,"Canada","Nova Scotia","Halifax","B3J9S2","Male","Bachelor",88595,"Divorced","Star",12883.12,"Standard",2014,11,0,0
"15923",236093,"Canada","Ontario","Toronto","P1L8X8","Female","Bachelor",56894,"Married","Star",12883.81,"Standard",2017,4,0,0
"15924",599778,"Canada","Quebec","Tremblant","H5Y2S9","Female","Bachelor",44642,"Single","Star",17646.73,"2018 Promotion",2018,3,0,0
"15925",101363,"Canada","New Brunswick","Fredericton","E3B2H2","Female","Bachelor",59310,"Married","Star",12898.59,"Standard",2016,4,0,0
"15926",188559,"Canada","Prince Edward Island","Charlottetown","C1A6E8","Male","Bachelor",103968,"Married","Star",12902.09,"Standard",2012,10,0,0
"15927",591377,"Canada","Alberta","Banff","T4V1D4","Female","Bachelor",95265,"Single","Star",12902.56,"Standard",2016,6,0,0
"15928",717521,"Canada","British Columbia","Vancouver","V6E3Z3","Male","Bachelor",77603,"Married","Star",12913.5,"Standard",2015,7,0,0
"15929",302188,"Canada","British Columbia","Whistler","V6T1Y8","Female","Bachelor",74521,"Married","Star",12919.42,"Standard",2018,9,0,0
"15930",244527,"Canada","Quebec","Tremblant","H5Y2S9","Female","Bachelor",53666,"Divorced","Star",17788.06,"2018 Promotion",2018,4,0,0
"15931",394195,"Canada","British Columbia","Whistler","V6T1Y8","Male","College",0,"Single","Star",12944.19,"Standard",2013,11,2017,1
"15932",581294,"Canada","Quebec","Montreal","H2T9K8","Male","College",0,"Single","Star",12944.19,"Standard",2012,8,0,0
"15933",447439,"Canada","British Columbia","Whistler","V6T1Y8","Male","Master",86311,"Married","Star",12947.68,"Standard",2017,5,2018,1
"15934",199507,"Canada","British Columbia","Vancouver","V6E3Z3","Female","Bachelor",61062,"Married","Star",12981.53,"Standard",2017,3,0,0
"15935",619483,"Canada","British Columbia","Vancouver","V5R1W3","Female","College",0,"Single","Star",12992.28,"Standard",2015,1,0,0
"15936",190465,"Canada","Ontario","Sudbury","M5V1G5","Female","College",0,"Single","Star",13009.18,"Standard",2015,3,0,0
"15937",925164,"Canada","Quebec","Montreal","H2T9K8","Male","Bachelor",72202,"Single","Star",13014.23,"Standard",2018,5,0,0
"15938",341169,"Canada","Quebec","Montreal","H2Y4R4","Female","College",0,"Single","Star",13021.09,"Standard",2012,9,0,0
"15939",278916,"Canada","British Columbia","Vancouver","V6E3D9","Male","Bachelor",79459,"Married","Star",13023.93,"Standard",2017,5,0,0
"15940",265284,"Canada","Quebec","Montreal","H4G3T4","Female","College",0,"Single","Star",13024.13,"Standard",2016,4,0,0
"15941",305843,"Canada","Ontario","Kingston","M9K2P4","Male","College",0,"Single","Star",13024.13,"Standard",2018,6,0,0
"15942",507112,"Canada","British Columbia","Vancouver","V6E3D9","Male","College",0,"Single","Star",13024.13,"Standard",2016,9,0,0
"15943",574835,"Canada","British Columbia","Vancouver","V5R1W3","Female","College",0,"Single","Star",13024.13,"Standard",2013,3,0,0
"15944",608605,"Canada","Nova Scotia","Halifax","B3J9S2","Male","Bachelor",51160,"Married","Star",13024.22,"Standard",2012,10,0,0
"15945",142621,"Canada","Quebec","Quebec City","G1B3L5","Male","Bachelor",48521,"Divorced","Star",19160.99,"2018 Promotion",2018,2,0,0
"15946",708539,"Canada","Manitoba","Winnipeg","R2C0M5","Female","Bachelor",52821,"Single","Star",13037.03,"Standard",2014,5,0,0
"15947",467945,"Canada","Nova Scotia","Halifax","B3J9S2","Male","College",0,"Single","Star",13057.01,"Standard",2016,12,0,0
"15948",747227,"Canada","Quebec","Montreal","H4G3T4","Male","Bachelor",97726,"Divorced","Star",13081.31,"Standard",2018,10,0,0
"15949",223534,"Canada","Quebec","Hull","J8Y3Z5","Male","Bachelor",59377,"Married","Star",13094.2,"Standard",2013,7,0,0
"15950",387721,"Canada","Manitoba","Winnipeg","R2C0M5","Female","College",0,"Single","Star",13104.15,"Standard",2013,12,2018,12
"15951",887730,"Canada","Ontario","Trenton","K8V4B2","Male","High School or Below",78331,"Married","Star",13113.14,"Standard",2012,11,0,0
"15952",948576,"Canada","Alberta","Banff","T4V1D4","Male","Bachelor",93601,"Single","Star",13117.52,"Standard",2015,12,0,0
"15953",883773,"Canada","Ontario","Toronto","P1J8T7","Male","Bachelor",82077,"Married","Star",13151.83,"Standard",2012,6,0,0
"15954",243696,"Canada","Ontario","Toronto","P1J8T7","Male","Bachelor",85211,"Married","Star",13158.37,"Standard",2013,7,0,0
"15955",995079,"Canada","Ontario","Kingston","M9K2P4","Male","Bachelor",71922,"Married","Star",13167.61,"Standard",2013,1,2016,4
"15956",217124,"Canada","Ontario","Trenton","K8V4B2","Male","Bachelor",90620,"Married","Star",13178.43,"Standard",2013,2,0,0
"15957",185101,"Canada","Quebec","Tremblant","H5Y2S9","Female","College",0,"Single","Star",13197.93,"Standard",2013,7,0,0
"15958",611817,"Canada","Ontario","Toronto","P1J8T7","Female","College",0,"Single","Star",13197.93,"Standard",2016,2,0,0
"15959",665646,"Canada","British Columbia","Vancouver","V1E4R6","Male","College",0,"Single","Star",13197.93,"Standard",2017,10,0,0
"15960",726499,"Canada","British Columbia","Vancouver","V1E4R6","Male","College",0,"Single","Star",13197.93,"Standard",2016,11,0,0
"15961",921375,"Canada","Quebec","Hull","J8Y3Z5","Female","College",0,"Single","Star",13197.93,"Standard",2015,2,0,0
"15962",968807,"Canada","Ontario","Toronto","P5S6R4","Male","College",0,"Single","Star",13197.93,"Standard",2012,6,0,0
"15963",471098,"Canada","Quebec","Montreal","H2Y2W2","Male","Bachelor",86536,"Divorced","Star",13211.01,"Standard",2013,12,0,0
"15964",365863,"Canada","Alberta","Calgary","T3E2V9","Female","Bachelor",59372,"Married","Star",13223.04,"Standard",2013,10,0,0
"15965",565008,"Canada","British Columbia","Vancouver","V6E3Z3","Male","College",0,"Single","Star",13226.22,"Standard",2018,5,0,0
"15966",871606,"Canada","Ontario","Trenton","K8V4B2","Male","College",0,"Single","Star",13226.22,"Standard",2016,7,0,0
"15967",346456,"Canada","Ontario","Toronto","M8Y4K8","Male","Bachelor",61014,"Married","Star",13235.54,"Standard",2013,2,0,0
"15968",251779,"Canada","Nova Scotia","Halifax","B3J9S2","Male","Bachelor",58907,"Married","Star",13246.57,"Standard",2015,5,0,0
"15969",236001,"Canada","British Columbia","Vancouver","V5R1W3","Male","Bachelor",57139,"Married","Star",13265.96,"Standard",2016,1,0,0
"15970",306708,"Canada","British Columbia","Vancouver","V5R1W3","Female","High School or Below",50872,"Married","Star",13269.6,"Standard",2015,10,0,0
"15971",241165,"Canada","British Columbia","Whistler","V6T1Y8","Male","Bachelor",96615,"Married","Star",13297.64,"Standard",2013,11,2015,3
"15972",689912,"Canada","Ontario","Toronto","M2M7K8","Female","College",0,"Divorced","Star",13309.34,"Standard",2014,6,0,0
"15973",204000,"Canada","Quebec","Montreal","H2T2J6","Female","Bachelor",66994,"Married","Star",13334.27,"Standard",2017,10,0,0
"15974",112797,"Canada","Quebec","Montreal","H2T9K8","Female","Bachelor",90649,"Married","Star",13345.14,"Standard",2014,7,2015,3
"15975",591272,"Canada","Alberta","Peace River","T9O2W2","Female","Bachelor",53068,"Single","Star",13350.12,"Standard",2012,8,0,0
"15976",957628,"Canada","British Columbia","Victoria","V106T5","Female","College",0,"Divorced","Star",13357.45,"Standard",2015,7,0,0
"15977",825465,"Canada","British Columbia","Victoria","V106T5","Female","Bachelor",69080,"Married","Star",13369.44,"Standard",2014,11,0,0
"15978",203245,"Canada","British Columbia","Whistler","V6T1Y8","Male","Bachelor",50235,"Married","Star",13406.92,"Standard",2018,12,0,0
"15979",358997,"Canada","Quebec","Montreal","H2T9K8","Female","Bachelor",50235,"Married","Star",13406.92,"Standard",2018,8,0,0
"15980",929885,"Canada","Quebec","Montreal","H2T2J6","Female","Bachelor",82365,"Single","Star",13432,"Standard",2014,1,0,0
"15981",692729,"Canada","New Brunswick","Moncton","E1A2A7","Female","Bachelor",82905,"Married","Star",13438.04,"Standard",2015,7,0,0
"15982",649442,"Canada","Alberta","Edmonton","T9G1W3","Female","Bachelor",90991,"Married","Star",13441.01,"Standard",2017,6,0,0
"15983",679485,"Canada","Ontario","Trenton","K8V4B2","Male","College",0,"Single","Star",13450.96,"Standard",2014,5,0,0
"15984",512615,"Canada","Ontario","Kingston","M9K2P4","Male","Bachelor",55583,"Married","Star",13452.19,"Standard",2015,9,0,0
"15985",931170,"Canada","Saskatchewan","Regina","S6J3G0","Male","Bachelor",55583,"Married","Star",13452.19,"Standard",2012,8,0,0
"15986",754599,"Canada","Ontario","Trenton","K8V4B2","Female","Bachelor",92929,"Married","Star",13464.6,"Standard",2015,9,0,0
"15987",266884,"Canada","Ontario","Kingston","M9K2P4","Male","Doctor",65018,"Married","Star",13466.92,"Standard",2015,11,2016,7
"15988",328394,"Canada","Quebec","Montreal","H2Y4R4","Male","Doctor",65018,"Married","Star",13466.92,"Standard",2012,6,0,0
"15989",373321,"Canada","Ontario","Toronto","M8Y4K8","Female","Doctor",65018,"Married","Star",13466.92,"Standard",2018,11,0,0
"15990",521702,"Canada","Nova Scotia","Halifax","B3J9S2","Male","Doctor",65018,"Married","Star",13466.92,"Standard",2016,4,0,0
