"loyalty_number","total_months","total_years","total_flights","distance","points_accumulated","points_redeemed","dollar_cost_points_redeemed","country","province","city","postal_code","gender","education","salary","marital_status","loyalty_card","clv","enrollment_type","enrollment_year","enrollment_month","cancellation_year","cancellation_month","churned","log_dollar_cost_points_redeemed","log_points_accumulated","log_points_redeemed","log_distance","log_salary","log_clv","sqrt_total_flights"
707557,24,2,47,80592,80592,1124,203,"Canada","Nova Scotia","Halifax","B3J9S2","Male","Bachelor",66226,"Married","Star",2580.85,"Standard",2013,10,0,0,0,5.31811999384422,11.2971670760879,7.02553831463852,11.2971670760879,11.1008435137598,7.85626147521865,1.96753678768858
707588,24,2,32,49680,49680,843,152,"Canada","Quebec","Quebec City","G1B3L5","Male","High School or Below",73617,"Single","Star",2345.13,"Standard",2016,5,0,0,0,5.03043792139244,10.8133778452293,6.73815249459596,10.8133778452293,11.2066448400332,7.76052244114789,1.86989506696672
707592,11,1,48,66952,100428,0,0,"Canada","Ontario","Toronto","P1J8T7","Female","Master",107667,"Married","Star",22658.54,"2018 Promotion",2018,4,2018,12,1,0,11.5172062891537,0,11.1117461596748,11.5868076973609,10.0283362342877,1.97276970224875
707698,24,2,30,42924,42924,0,0,"Canada","Ontario","Kingston","M9K2P4","Female","Bachelor",72365,"Married","Star",5174.69,"Standard",2014,8,0,0,0,0,10.6672096857657,0,10.6672096857657,11.1894918548113,8.5517279425788,1.85310204912874
707699,24,2,48,82525,82525,2073,373,"Canada","Alberta","Edmonton","T3G6Y6","Female","Bachelor",82152,"Married","Nova",5600.5,"Standard",2014,6,0,0,0,5.92425579741453,11.3208686741881,7.63723438878947,11.3208686741881,11.3163386413622,8.63078969799878,1.97276970224875
707710,11,1,0,0,0,0,0,"Canada","Ontario","Thunder Bay","K8T5M5","Male","Doctor",296657,"Married","Star",8886.3,"2018 Promotion",2018,3,0,0,0,0,0,0,0,12.6003352391303,9.09237857034211,0
707716,24,2,36,57842,57842,1566,282,"Canada","Ontario","Toronto","M2M7K8","Female","Bachelor",54457,"Divorced","Star",3436.13,"Standard",2013,9,0,0,0,5.64544689764324,10.9654877227075,7.35691824235602,10.9654877227075,10.9051850413522,8.14239209981798,1.90024154060588
707754,24,2,56,93028,93028,1279,230,"Canada","British Columbia","Vancouver","V6E3Z3","Female","Doctor",212281,"Divorced","Aurora",9421.1,"Standard",2016,10,0,0,0,5.44241771052179,11.4406665514841,7.15461535691366,11.4406665514841,12.2656708584162,9.15081327266153,2.01073401220414
707762,24,2,13,14781,14781,541,97,"Canada","Quebec","Montreal","H2T9K8","Male","High School or Below",72796,"Married","Aurora",12022.39,"Standard",2018,6,0,0,0,4.58496747867057,9.60116550334483,6.29526600143965,9.60116550334483,11.1954300245445,9.39460919827631,1.6245175682692
707869,24,2,32,40540,40540,1924,346,"Canada","British Columbia","Vancouver","V5R1W3","Male","Bachelor",76590,"Married","Nova",4553.81,"Standard",2014,9,0,0,0,5.84932477994686,10.6100690866973,7.56268124672188,10.6100690866973,11.2462348553532,8.42393909642012,1.86989506696672
707967,24,2,46,70208,70208,1493,268,"Canada","British Columbia","Vancouver","V1E4R6","Male","Master",92359,"Divorced","Star",9029.71,"Standard",2014,5,0,0,0,5.59471137960184,11.1592317869245,7.30921236569276,11.1592317869245,11.4334492634684,9.10838627011966,1.96217929907286
707974,24,2,12,19566,19566,954,172,"Canada","British Columbia","Victoria","V106T5","Female","Bachelor",51510,"Married","Nova",2810.46,"Standard",2017,11,0,0,0,5.15329159449778,9.8815997527781,6.86171134048073,9.8815997527781,10.8495506560773,7.94145920035024,1.60154592736566
707999,24,2,2,3258,3258,0,0,"Canada","Newfoundland","St. John's","A1C6H9","Female","Bachelor",97597,"Married","Star",2688.86,"Standard",2016,5,2017,1,1,0,8.08917567883756,0,8.08917567883756,11.4886122803879,7.89724442663185,1.0481470739682
708020,24,2,48,68801,68801,1860,335,"Canada","Quebec","Hull","J8Y3Z5","Male","Bachelor",77863,"Married","Aurora",4957.03,"Standard",2015,5,0,0,0,5.8171111599632,11.1389880932664,7.52886925664225,11.1389880932664,11.2627189941063,8.50876376340378,1.97276970224875
708151,24,2,0,0,0,0,0,"Canada","Ontario","Toronto","P1L8X8","Female","Bachelor",61060,"Single","Star",5646.32,"Standard",2014,5,2016,10,1,0,0,0,0,11.0196286434885,8.63893637532426,0
708210,24,2,25,38962,38962,353,64,"Canada","Ontario","Kingston","M9K2P4","Female","Bachelor",63259,"Married","Aurora",6480.68,"Standard",2012,10,0,0,0,4.17438726989564,10.5703677568454,5.86929691313377,10.5703677568454,11.0550084968596,8.7767350150037,1.80501981651767
708230,24,2,32,49446,49446,937,169,"Canada","Ontario","Ottawa","K1G4Z0","Female","Bachelor",56088,"Married","Nova",3112.05,"Standard",2013,11,0,0,0,5.13579843705026,10.8086566678698,6.84374994900622,10.8086566678698,10.9346949938535,8.04335823198946,1.86989506696672
708271,24,2,49,76022,76022,0,0,"Canada","Quebec","Quebec City","G1B3L5","Female","Master",114551,"Single","Star",4334.06,"Standard",2017,5,0,0,0,0,11.2387912050637,0,11.2387912050637,11.6487841473538,8.37449072994931,1.97788346608898
708337,24,2,26,37984,37984,649,117,"Canada","New Brunswick","Fredericton","E3B2H2","Male","Master",127666,"Married","Aurora",6185.97,"Standard",2017,9,0,0,0,4.77068462446567,10.5449466239373,6.47697236288968,10.5449466239373,11.7571805904573,8.73020074664256,1.81544398591759
708343,24,2,35,48233,48233,1120,202,"Canada","Newfoundland","St. John's","A1C6H9","Female","Bachelor",91763,"Married","Star",2719.26,"Standard",2014,10,0,0,0,5.31320597904179,10.783819445556,7.02197642307216,10.783819445556,11.4269753428322,7.90848274295707,1.89301847282485
708360,24,2,31,45297,45297,532,96,"Canada","British Columbia","Vancouver","V6E3Z3","Male","Bachelor",48445,"Married","Nova",10394.36,"Standard",2016,2,0,0,0,4.57471097850338,10.7210181603861,6.27852142416584,10.7210181603861,10.7882050545712,9.24911483172707,1.86164870552952
708373,24,2,42,47709,47709,0,0,"Canada","Ontario","Toronto","M2P4F6","Female","Bachelor",57852,"Single","Star",4169.36,"Standard",2017,3,0,0,0,0,10.7728962985102,0,10.7728962985102,10.9656605895313,8.3357576420018,1.93938137448351
708458,11,1,36,42290,63435,740,133,"Canada","Newfoundland","St. John's","A1C6H9","Male","Bachelor",75781,"Single","Star",4571.61,"2018 Promotion",2018,2,0,0,0,4.89783979995091,11.0577868026185,6.60800062529609,10.652329576439,11.2356160764122,8.42783943683733,1.90024154060588
708519,24,2,51,83713,83713,1534,276,"Canada","Ontario","Ottawa","K1G4Z0","Female","Bachelor",51079,"Married","Star",8896.5,"Standard",2016,5,0,0,0,5.62401750618734,11.3351615065287,7.3362856600213,11.3351615065287,10.8411483101465,9.09352561738435,1.98777355817543
708539,24,2,38,60954,60954,715,129,"Canada","Manitoba","Winnipeg","R2C0M5","Female","Bachelor",52821,"Single","Star",13037.03,"Standard",2014,5,0,0,0,4.86753445045558,11.0178911659992,6.57368016696065,11.0178911659992,10.8746830495796,9.47562575044824,1.91404327174953
708555,24,2,11,14962,14962,326,59,"Canada","British Columbia","Whistler","V6T1Y8","Female","Bachelor",73015,"Married","Nova",3755.81,"Standard",2018,8,0,0,0,4.0943445622221,9.61333576618342,5.78996017089725,9.61333576618342,11.1984338741967,8.23132547203004,1.57635866787606
708566,24,2,39,44358,44358,1927,347,"Canada","British Columbia","Victoria","V106T5","Female","High School or Below",71108,"Single","Nova",5970.82,"Standard",2015,12,0,0,0,5.85220247977447,10.7000708983788,7.56423847517049,10.7000708983788,11.171969190059,8.69480701754845,1.92064558263984
708634,24,2,51,88261,88261,0,0,"Canada","Ontario","Thunder Bay","K8T5M5","Male","Bachelor",84608,"Married","Star",2499.47,"Standard",2012,7,0,0,0,0,11.3880649428886,0,11.3880649428886,11.3457959229148,7.82423399318651,1.98777355817543
708654,24,2,43,57754,57754,410,74,"Canada","British Columbia","Vancouver","V6E3Z3","Female","Bachelor",89257,"Single","Star",16331.43,"Standard",2016,9,0,0,0,4.31748811353631,10.9639652047228,6.01859321449623,10.9639652047228,11.3992863314792,9.70090798077277,1.94529936871379
708692,24,2,44,60614,60614,1101,198,"Canada","Manitoba","Winnipeg","R2C0M5","Female","Bachelor",94795,"Married","Star",9114.28,"Standard",2012,6,0,0,0,5.29330482472449,11.0122976661807,7.00488198971286,11.0122976661807,11.4594824932601,9.11770740523668,1.95106701314187
708807,24,2,36,61526,61526,1871,337,"Canada","British Columbia","Vancouver","V5R1W3","Male","Bachelor",73150,"Married","Aurora",15886.03,"Standard",2016,2,0,0,0,5.82304589548302,11.0272313818418,7.53476265703754,11.0272313818418,11.2002810768948,9.67325833205462,1.90024154060588
708892,24,2,26,36145,36145,401,72,"Canada","Ontario","Ottawa","K1F2R2","Female","Bachelor",102700,"Married","Nova",13815.78,"Standard",2016,6,0,0,0,4.29045944114839,10.4953215713956,5.99645208861902,10.4953215713956,11.5395771329676,9.53363907451549,1.81544398591759
708933,11,1,26,32570,48855,1029,185,"Canada","Quebec","Quebec City","G1B3L5","Female","Bachelor",79207,"Divorced","Nova",2862.73,"2018 Promotion",2018,4,0,0,0,5.2257466737132,10.796632474903,6.93731408122368,10.3911776009,11.2798325828024,7.95988024989347,1.81544398591759
708982,24,2,24,35608,35608,923,166,"Canada","Ontario","Toronto","M2P4F6","Female","Bachelor",63472,"Married","Nova",7761.27,"Standard",2015,10,0,0,0,5.11799381241676,10.4803536938781,6.82871207164168,10.4803536938781,11.0583698976086,8.95703009617314,1.7941225779941
709059,11,1,36,37976,56964,0,0,"Canada","Quebec","Quebec City","G1B3L5","Female","Bachelor",71074,"Married","Star",5471.83,"2018 Promotion",2018,4,0,0,0,0,10.9501923231322,0,10.5447359923049,11.1714909365192,8.60755112908649,1.90024154060588
709279,24,2,34,49296,49296,0,0,"Canada","British Columbia","Victoria","V106T5","Female","Bachelor",64487,"Married","Star",11044.11,"Standard",2012,12,0,0,0,0,10.8056185062522,0,10.8056185062522,11.0742344389634,9.30974307506221,1.88556306218843
709385,24,2,30,48393,48393,470,85,"Canada","British Columbia","Whistler","V6T1Y8","Male","Bachelor",69599,"Divorced","Star",4200.37,"Standard",2016,9,0,0,0,4.45434729625351,10.787131118078,6.15485809401642,10.787131118078,11.1505198463225,8.3431659415591,1.85310204912874
709415,24,2,40,61662,61662,0,0,"Canada","Ontario","Trenton","K8V4B2","Male","Doctor",250253,"Divorced","Aurora",8509.85,"Standard",2016,6,0,0,0,0,11.0294393541651,0,11.0294393541651,12.4302316810657,9.04909709907068,1.92706306765095
709472,24,2,32,53581,53581,479,86,"Canada","British Columbia","West Vancouver","V6V8Z3","Male","Bachelor",84901,"Married","Star",2592.44,"Standard",2013,6,0,0,0,4.46590811865458,10.8889684697629,6.17378610390194,10.8889684697629,11.349252929148,7.86074045876386,1.86989506696672
709499,24,2,32,46273,46273,417,75,"Canada","British Columbia","Whistler","V6T1Y8","Male","Bachelor",70102,"Married","Nova",2952.36,"Standard",2013,7,0,0,0,4.33073334028633,10.7423355272676,6.03548143252476,10.7423355272676,11.1577208681127,7.99069878423562,1.86989506696672
709550,24,2,38,59735,59735,1334,240,"Canada","Quebec","Montreal","H2T2J6","Female","Bachelor",103558,"Single","Star",4928,"Standard",2012,7,0,0,0,5.48479693349065,10.9976901327155,7.19668657083435,10.9976901327155,11.5478967775809,8.50289140670538,1.91404327174953
709566,24,2,34,42616,42616,389,70,"Canada","Ontario","Toronto","P1L8X8","Female","Bachelor",81490,"Married","Nova",5947.22,"Standard",2013,6,0,0,0,4.26267987704132,10.6600085136866,5.96614673912369,10.6600085136866,11.3082478636833,8.69084729411863,1.88556306218843
709595,24,2,44,59735,59735,872,157,"Canada","New Brunswick","Moncton","E1A2A7","Male","Bachelor",47383,"Married","Star",9144.86,"Standard",2012,6,0,0,0,5.06259503302697,10.9976901327155,6.7719355558396,10.9976901327155,10.7660398979568,9.12105659686271,1.95106701314187
709656,11,1,39,59280,88920,585,105,"Canada","British Columbia","Kelowna","V092E9","Female","Bachelor",87782,"Married","Aurora",23594.68,"2018 Promotion",2018,2,0,0,0,4.66343909411207,11.3955036140788,6.37331978957701,10.9900441289235,11.3826231390082,10.0688189234104,1.92064558263984
709844,24,2,0,0,0,0,0,"Canada","Ontario","Toronto","M1R4K3","Female","Bachelor",62355,"Married","Nova",5973.98,"Standard",2014,2,2014,10,1,0,0,0,0,11.0406151774326,8.69533602951377,0
709920,24,2,29,32212,32212,506,91,"Canada","British Columbia","Dawson Creek","U5I4F1","Female","Bachelor",82427,"Married","Star",4327.1,"Standard",2013,1,0,0,0,4.52178857704904,10.3801253767649,6.22851100359118,10.3801253767649,11.3196804640019,8.37288392561984,1.84423354856758
709948,24,2,47,66193,66193,799,144,"Canada","British Columbia","Vancouver","V5R1W3","Female","Bachelor",81762,"Married","Star",5244.4,"Standard",2015,7,0,0,0,4.97673374242057,11.1003451033765,6.68461172766793,11.1003451033765,11.3115800975237,8.56510678103024,1.96753678768858
709982,24,2,45,64292,64292,0,0,"Canada","Ontario","Toronto","P1J8T7","Female","Bachelor",73638,"Married","Aurora",16344.61,"Standard",2013,1,0,0,0,0,11.0712060396028,0,11.0712060396028,11.2069300556785,9.70171463874336,1.95669144130829
710003,24,2,0,0,0,0,0,"Canada","Ontario","London","M5B3E4","Male","Bachelor",56154,"Single","Aurora",5644.47,"Standard",2016,2,0,0,0,0,0,0,0,10.9358710033971,8.63860873263958,0
710005,24,2,25,38055,38055,0,0,"Canada","Quebec","Montreal","H4G3T4","Male","Doctor",81863,"Married","Nova",3323.86,"Standard",2016,7,0,0,0,0,10.5468140381121,0,10.5468140381121,11.3128146127666,8.10918284694035,1.80501981651767
710029,24,2,22,37810,37810,914,165,"Canada","Ontario","Toronto","M2P4F6","Female","Bachelor",54784,"Divorced","Aurora",45708.65,"Standard",2012,8,0,0,0,5.11198778835654,10.5403553445649,6.81892406527552,10.5403553445649,10.9111717128395,10.7300647143286,1.7707326777154
710053,24,2,41,56950,56950,619,111,"Canada","Quebec","Montreal","H2T9K8","Female","Bachelor",49253,"Married","Star",4531.37,"Standard",2016,6,0,0,0,4.71849887129509,10.9499465279837,6.42971947803914,10.9499465279837,10.8047458615763,8.41900026047471,1.93330536084794
710069,24,2,37,58713,58713,668,120,"Canada","Quebec","Montreal","H4G3T4","Female","Bachelor",86057,"Married","Star",8476.77,"Standard",2012,5,0,0,0,4.79579054559674,10.9804334782312,6.50578406012823,10.9804334782312,11.3627767665223,9.04520272250472,1.9072456998841
710203,24,2,0,0,0,0,0,"Canada","Ontario","Toronto","M2M7K8","Male","Bachelor",88287,"Married","Star",4191.97,"Standard",2015,6,2016,2,1,0,0,0,0,11.388359477017,8.34116459236339,0
710255,24,2,45,68236,68236,981,176,"Canada","British Columbia","Whistler","V6T1Y8","Male","High School or Below",52477,"Married","Star",8467.27,"Standard",2016,1,0,0,0,5.17614973257383,11.1307422187138,6.88959130835447,11.1307422187138,10.8681493131357,9.04408151648901,1.95669144130829
710598,11,1,54,69865,104797.5,0,0,"Canada","British Columbia","Vancouver","V6E3D9","Male","Bachelor",50884,"Single","Star",6293.96,"2018 Promotion",2018,2,0,0,0,0,11.5597947377895,0,11.1543344007307,10.837323463626,8.74750459220886,2.00183245683361
711129,24,2,0,0,0,0,0,"Canada","Ontario","Toronto","M2M7K8","Male","Bachelor",90991,"Married","Nova",13441.01,"Standard",2012,4,0,0,0,0,0,0,0,11.4185268695466,9.50614015646655,0
711248,24,2,29,38380,38380,0,0,"Canada","Nova Scotia","Halifax","B3C2M8","Male","Bachelor",77340,"Married","Star",5083.79,"Standard",2017,3,0,0,0,0,10.5553178244594,0,10.5553178244594,11.2559794949975,8.53400900969477,1.84423354856758
711263,24,2,6,10369,10369,0,0,"Canada","Ontario","Toronto","M2P4F6","Female","High School or Below",74537,"Married","Star",2429.28,"Standard",2018,5,0,0,0,0,9.24667230122357,0,9.24667230122357,11.2190643414417,7.795761756034,1.39495883417946
711285,24,2,0,0,0,0,0,"Canada","Ontario","London","M5B3E4","Male","Master",106899,"Married","Aurora",11981.98,"Standard",2014,5,2016,12,1,0,0,0,0,11.5796490970131,9.39124258865,0
711319,24,2,2,3458,3458,0,0,"Canada","Quebec","Quebec City","G1B3L5","Male","Bachelor",95659,"Married","Aurora",8388.72,"Standard",2012,10,0,0,0,0,8.14873480893717,0,8.14873480893717,11.4685555172343,9.03476242584119,1.0481470739682
711510,24,2,64,117042,117042,829,149,"Canada","Ontario","Kingston","M9K2P4","Male","Bachelor",81503,"Married","Star",2566.4,"Standard",2014,9,0,0,0,5.01063529409626,11.670296667628,6.72142570079064,11.670296667628,11.3084073777792,7.85064899265083,2.04313173092085
711541,24,2,39,57736,57736,0,0,"Canada","Ontario","Toronto","M8Y4K8","Female","Bachelor",103707,"Divorced","Star",2684.58,"Standard",2014,12,0,0,0,0,10.9636534948183,0,10.9636534948183,11.5493345368544,7.89565199851269,1.92064558263984
711565,24,2,25,40239,40239,0,0,"Canada","British Columbia","Whistler","V6T1Y8","Male","Bachelor",99788,"Married","Aurora",20096.89,"Standard",2017,2,0,0,0,0,10.6026168047736,0,10.6026168047736,11.510813235784,9.90837011341251,1.80501981651767
711567,24,2,43,64060,64060,591,106,"Canada","Nova Scotia","Halifax","B3C2M8","Male","Bachelor",92350,"Divorced","Aurora",5308.29,"Standard",2014,6,0,0,0,4.67282883446191,11.0675910334066,6.383506634884,11.0675910334066,11.4333518139391,8.57721339531484,1.94529936871379
711571,24,2,15,20544,20544,0,0,"Canada","Ontario","Toronto","M1R4K3","Male","Bachelor",63424,"Married","Star",2523.07,"Standard",2013,7,2017,11,1,0,9.93037288131751,0,9.93037288131751,11.0576133844675,7.83362795703247,1.6651092223154
711577,24,2,35,45934,45934,1296,233,"Canada","Ontario","Toronto","M8Y4K8","Female","Bachelor",50723,"Married","Aurora",5319.84,"Standard",2013,11,0,0,0,5.4553211153577,10.7349826327056,7.16780918431644,10.7349826327056,10.8341544503548,8.57938646460847,1.89301847282485
711605,24,2,5,7010,7010,0,0,"Canada","Saskatchewan","Regina","S1J3C5","Female","Bachelor",54477,"Married","Nova",41103.24,"Standard",2018,6,0,0,0,0,8.85523562320697,0,8.85523562320697,10.90555222943,10.6238665581804,1.33856619904585
711625,24,2,41,55906,55906,1301,234,"Canada","Nova Scotia","Halifax","B3J9S2","Male","Bachelor",81549,"Married","Aurora",9012.92,"Standard",2015,12,0,0,0,5.45958551414416,10.931444874917,7.17165682276851,10.931444874917,11.3089716080492,9.10652532812801,1.93330536084794
711680,24,2,37,54483,54483,2029,366,"Canada","Ontario","Toronto","P2T6G3","Female","Bachelor",49930,"Married","Star",26413.55,"Standard",2016,8,0,0,0,5.90536184805457,10.9056623595672,7.61579107203583,10.9056623595672,10.8183973313334,10.1816702736782,1.9072456998841
711775,24,2,0,0,0,0,0,"Canada","Quebec","Hull","J8Y3Z5","Female","Bachelor",73602,"Married","Nova",6689.02,"Standard",2015,4,2015,6,1,0,0,0,0,11.2064410647558,8.80837214265443,0
711823,24,2,34,47024,47024,1243,223,"Canada","Quebec","Montreal","H4G3T4","Male","Bachelor",51944,"Married","Star",7398.87,"Standard",2015,12,0,0,0,5.41164605185504,10.7584346541692,7.12608727329912,10.7584346541692,10.8579407455046,8.90921771147038,1.88556306218843
711864,24,2,37,60426,60426,409,74,"Canada","Ontario","Toronto","P1L8X8","Male","Bachelor",72638,"Married","Aurora",6661.18,"Standard",2014,5,0,0,0,4.31748811353631,11.0091913039068,6.01615715969835,11.0091913039068,11.1932572466606,8.80420203730186,1.9072456998841
711874,24,2,44,70527,70527,411,74,"Canada","Manitoba","Winnipeg","R6Y4T5","Male","Bachelor",48069,"Married","Star",2335.88,"Standard",2013,9,0,0,0,4.31748811353631,11.1637650730725,6.02102334934953,11.1637650730725,10.780413560888,7.75657198533861,1.95106701314187
712062,24,2,27,35255,35255,0,0,"Canada","Ontario","Kingston","M9K2P4","Male","Doctor",269011,"Divorced","Star",4570.67,"Standard",2016,8,0,0,0,0,10.4703910065218,0,10.4703910065218,12.5025112672544,8.42763384383202,1.82543269122014
712114,11,1,83,146699,220048.5,503,91,"Canada","Alberta","Banff","T4V1D4","Female","Bachelor",87293,"Married","Nova",3235.36,"2018 Promotion",2018,4,0,0,0,4.52178857704904,12.3016078000258,6.22257626807137,11.8961449641311,11.3770370109434,8.08220452044561,2.1049505454626
712130,24,2,37,60288,60288,955,172,"Canada","Ontario","Toronto","M2P4F6","Male","Master",128691,"Single","Star",4130.63,"Standard",2014,11,0,0,0,5.15329159449778,11.0069049448473,6.8627579130514,11.0069049448473,11.76517723159,8.32642728121562,1.9072456998841
712132,24,2,0,0,0,0,0,"Canada","Quebec","Montreal","H2T2J6","Female","Bachelor",78641,"Married","Nova",7069.74,"Standard",2015,7,2016,5,1,0,0,0,0,11.2726611868476,8.86372042102296,0
712220,24,2,5,9255,9255,0,0,"Canada","British Columbia","Victoria","V106T5","Female","Master",108785,"Divorced","Nova",6073.24,"Standard",2018,10,0,0,0,0,9.13302726887351,0,9.13302726887351,11.5971379286539,8.71181215750207,1.33856619904585
712236,24,2,25,34129,34129,382,69,"Canada","Ontario","Toronto","M2M7K8","Female","Bachelor",92744,"Married","Star",2430.51,"Standard",2017,9,0,0,0,4.24849524204936,10.4379320419008,5.94803498918065,10.4379320419008,11.4376090706608,7.79626774252302,1.80501981651767
712248,24,2,25,34997,34997,1514,273,"Canada","Quebec","Montreal","H2T9K8","Male","Bachelor",80313,"Married","Star",4407.97,"Standard",2014,2,0,0,0,5.61312810638807,10.4630461959817,7.32317071794347,10.4630461959817,11.2936992309401,8.39139638107078,1.80501981651767
712362,24,2,27,37221,37221,0,0,"Canada","Quebec","Montreal","H2T2J6","Male","Bachelor",74413,"Married","Nova",4686.47,"Standard",2016,6,0,0,0,0,10.5246552633039,0,10.5246552633039,11.2173993751621,8.45264827025819,1.82543269122014
712521,24,2,31,46564,46564,688,124,"Canada","Ontario","Ottawa","K1F2R2","Male","Bachelor",78245,"Divorced","Nova",2849.25,"Standard",2015,9,0,0,0,4.8283137373023,10.7486044649558,6.53524127101366,10.7486044649558,11.267612988885,7.95516198871383,1.86164870552952
712590,11,1,43,46433,69649.5,0,0,"Canada","Quebec","Montreal","H2T2J6","Male","Bachelor",46029,"Married","Nova",8256.3,"2018 Promotion",2018,2,0,0,0,0,11.1512451579331,0,10.7457872284985,10.7370486368113,9.01885293656593,1.94529936871379
712605,24,2,35,56514,56514,1110,200,"Canada","British Columbia","West Vancouver","V6V8Z3","Female","Bachelor",83782,"Married","Star",6089.77,"Standard",2017,3,0,0,0,5.30330490805908,10.9422613686248,7.01301578963963,10.9422613686248,11.3359854019287,8.7145297894931,1.89301847282485
712636,24,2,8,14550,14550,500,90,"Canada","Quebec","Quebec City","G1B3L5","Female","Bachelor",96471,"Single","Star",10439.5,"Standard",2016,11,2017,7,1,4.51085950651685,9.58541499876028,6.21660610108486,9.58541499876028,11.4770080897834,9.25344775301012,1.48230380736751
712874,24,2,0,0,0,0,0,"Canada","Quebec","Montreal","H3T8L4","Male","Bachelor",62399,"Single","Nova",16261.17,"Standard",2016,2,2016,10,1,0,0,0,0,11.0413205543575,9.69659683053186,0
713039,24,2,17,22483,22483,0,0,"Canada","Ontario","Trenton","K8V4B2","Male","Bachelor",54969,"Married","Aurora",6685.8,"Standard",2017,10,0,0,0,0,10.020559224122,0,10.020559224122,10.9145428608547,8.80789071282848,1.70010933704164
713067,24,2,1,773,773,486,87,"Canada","Nova Scotia","Halifax","B3J9S2","Male","Master",81765,"Single","Nova",25464.82,"Standard",2016,5,2017,1,1,4.47733681447821,6.65157187358973,6.18826412308259,6.65157187358973,11.3116167882635,10.1450924398605,0.832554611157698
713085,24,2,43,59609,59609,1795,323,"Canada","Alberta","Banff","T4V1D4","Male","Bachelor",59595,"Married","Nova",6806.49,"Standard",2017,2,0,0,0,5.78074351579233,10.995578624214,7.49331724886215,10.995578624214,10.9953437367072,8.82577875557878,1.94529936871379
713094,24,2,52,79868,79868,1960,353,"Canada","Alberta","Peace River","T9O2W2","Male","Bachelor",87782,"Married","Star",23594.68,"Standard",2016,6,0,0,0,5.86929691313377,11.2881430714875,7.58120982619635,11.2881430714875,11.3826231390082,10.0688189234104,1.99255913677665
713132,24,2,65,94713,94713,972,175,"Canada","Alberta","Edmonton","T3G6Y6","Male","Bachelor",55608,"Married","Aurora",6285.48,"Standard",2014,5,0,0,0,5.17048399503815,11.4586171035169,6.880384082186,11.4586171035169,10.9261003376427,8.74615657460767,2.04686461252972
713236,24,2,40,60756,60756,1210,218,"Canada","Quebec","Hull","J8Y3Z5","Female","Bachelor",56169,"Married","Star",9988.79,"Standard",2013,2,0,0,0,5.3890717298165,11.0146375809022,7.09920174355309,11.0146375809022,10.9361380855265,9.20931885040063,1.92706306765095
713257,24,2,31,47015,47015,1250,225,"Canada","Ontario","Toronto","P1J8T7","Male","Bachelor",73864,"Single","Star",2374.8,"Standard",2016,11,0,0,0,5.42053499927229,10.7582432482925,7.13169851046691,10.7582432482925,11.2099943817557,7.77308950185544,1.86164870552952
713329,24,2,47,64182,64182,0,0,"Canada","Ontario","Toronto","M2M6J7","Male","Bachelor",88748,"Married","Star",4685.5,"Standard",2017,3,0,0,0,0,11.0694936571052,0,11.0694936571052,11.3935674396685,8.45244131418654,1.96753678768858
713406,11,1,56,80987,121480.5,0,0,"Canada","Quebec","Montreal","H2T9K8","Male","Bachelor",57608,"Married","Star",21768.7,"2018 Promotion",2018,2,0,0,0,0,11.707517266795,0,11.3020562745314,10.9614340844782,9.98827437370186,2.01073401220414
713465,24,2,48,58625,58625,1035,186,"Canada","British Columbia","Kelowna","V092E9","Male","Doctor",239373,"Married","Aurora",9112.04,"Standard",2017,2,0,0,0,5.23110861685459,10.9789335631724,6.94312242281943,10.9789335631724,12.3857824613626,9.11746163382041,1.97276970224875
713636,24,2,29,43118,43118,547,98,"Canada","Ontario","London","M5B3E4","Male","Doctor",48109,"Married","Star",4212.8,"Standard",2014,8,0,0,0,4.59511985013459,10.6717190142193,6.30627528694802,10.6717190142193,10.7812453346935,8.34612013239303,1.84423354856758
713853,24,2,43,56090,56090,1224,221,"Canada","British Columbia","Dawson Creek","U5I4F1","Male","Bachelor",76502,"Married","Aurora",10080.37,"Standard",2017,1,0,0,0,5.40267738187228,10.9347306508334,7.11069612297883,10.9347306508334,11.245085234732,9.21844444508848,1.94529936871379
714121,24,2,41,62760,62760,1684,304,"Canada","British Columbia","Vancouver","V1E4R6","Male","Bachelor",61764,"Single","Nova",8169.51,"Standard",2012,7,0,0,0,5.72031177660741,11.0470891404358,7.42952084278646,11.0470891404358,11.0310921399709,9.0082866094064,1.93330536084794
714123,24,2,39,59981,59981,0,0,"Canada","Alberta","Calgary","T3E2V9","Male","Bachelor",86388,"Single","Aurora",5595.39,"Standard",2018,6,0,0,0,0,11.0017997961952,0,11.0017997961952,11.3666156318721,8.62987702599455,1.92064558263984
714161,24,2,0,0,0,0,0,"Canada","Quebec","Hull","J8Y3Z5","Female","Bachelor",94499,"Married","Star",26416.25,"Standard",2012,11,0,0,0,0,0,0,0,11.4563551134818,10.1817724848465,0
714163,11,1,38,60018,90027,0,0,"Canada","Quebec","Montreal","H2Y4R4","Male","Bachelor",85038,"Married","Star",6521.37,"2018 Promotion",2018,3,0,0,0,0,11.4078760120385,0,11.0024164577426,11.3508652537745,8.78299308580421,1.91404327174953
714206,24,2,40,50946,50946,1130,204,"Canada","Quebec","Quebec City","G1B3L5","Male","Bachelor",47776,"Married","Aurora",6950.1,"Standard",2013,10,0,0,0,5.32300997913841,10.8385411556612,7.03085747611612,10.8385411556612,10.7742996311313,8.84665519941622,1.92706306765095
